epoch,loss,valLoss,accuracy,utc
43,0,007400,0,006942,,2026-01-19T19:26:44.6710065+00:00
44,0,006942,0,006530,,2026-01-19T19:26:44.6728279+00:00
45,0,006530,0,006158,,2026-01-19T19:26:44.6757389+00:00
46,0,006158,0,005823,,2026-01-19T19:26:44.6777820+00:00
47,0,005823,0,005519,,2026-01-19T19:26:44.6797603+00:00
48,0,005519,0,005242,,2026-01-19T19:26:44.6818104+00:00
49,0,005242,0,004991,,2026-01-19T19:26:44.6838527+00:00
50,0,004991,0,004762,1,000000,2026-01-19T19:26:44.6859500+00:00
51,0,004762,0,004553,,2026-01-19T19:26:44.6880274+00:00
52,0,004553,0,004361,,2026-01-19T19:26:44.6901049+00:00
53,0,004361,0,004184,,2026-01-19T19:26:44.6939467+00:00
54,0,004184,0,004022,,2026-01-19T19:26:44.6961182+00:00
55,0,004022,0,003872,,2026-01-19T19:26:44.6987628+00:00
56,0,003872,0,003733,,2026-01-19T19:26:44.7036295+00:00
57,0,003733,0,003609,,2026-01-19T19:26:44.7070008+00:00
58,0,003609,0,003487,,2026-01-19T19:26:44.7112987+00:00
59,0,003487,0,003377,,2026-01-19T19:26:44.7158981+00:00
60,0,003377,0,003276,1,000000,2026-01-19T19:26:44.7182663+00:00
61,0,003276,0,003180,,2026-01-19T19:26:44.7208224+00:00
62,0,003180,0,003091,,2026-01-19T19:26:44.7233500+00:00
63,0,003091,0,003008,,2026-01-19T19:26:44.7266954+00:00
64,0,003008,0,002930,,2026-01-19T19:26:44.7301295+00:00
65,0,002930,0,002856,,2026-01-19T19:26:44.7330067+00:00
66,0,002856,0,002786,,2026-01-19T19:26:44.7356825+00:00
67,0,002786,0,002721,,2026-01-19T19:26:44.7375097+00:00
68,0,002721,0,002659,,2026-01-19T19:26:44.7412105+00:00
69,0,002659,0,002600,,2026-01-19T19:26:44.7428629+00:00
70,0,002600,0,002544,1,000000,2026-01-19T19:26:44.7442742+00:00
71,0,002544,0,002491,,2026-01-19T19:26:44.7458443+00:00
72,0,002491,0,002441,,2026-01-19T19:26:44.7502776+00:00
73,0,002441,0,002392,,2026-01-19T19:26:44.7557446+00:00
74,0,002392,0,002346,,2026-01-19T19:26:44.7575208+00:00
75,0,002346,0,002302,,2026-01-19T19:26:44.7595899+00:00
76,0,002302,0,002260,,2026-01-19T19:26:44.7613045+00:00
77,0,002260,0,002220,,2026-01-19T19:26:44.7630253+00:00
78,0,002220,0,002181,,2026-01-19T19:26:44.7660707+00:00
79,0,002181,0,002144,,2026-01-19T19:26:44.7691079+00:00
80,0,002144,0,002108,1,000000,2026-01-19T19:26:44.7713235+00:00
81,0,002108,0,002073,,2026-01-19T19:26:44.7745026+00:00
82,0,002073,0,002040,,2026-01-19T19:26:44.7765224+00:00
83,0,002040,0,002008,,2026-01-19T19:26:44.7793950+00:00
84,0,002008,0,001976,,2026-01-19T19:26:44.7826789+00:00
85,0,001976,0,001946,,2026-01-19T19:26:44.7860994+00:00
86,0,001946,0,001917,,2026-01-19T19:26:44.7891144+00:00
87,0,001917,0,001889,,2026-01-19T19:26:44.7923426+00:00
88,0,001889,0,001862,,2026-01-19T19:26:44.7982981+00:00
89,0,001862,0,001835,,2026-01-19T19:26:44.8007677+00:00
90,0,001835,0,001809,1,000000,2026-01-19T19:26:44.8038586+00:00
91,0,001809,0,001789,,2026-01-19T19:26:44.8069084+00:00
92,0,001789,0,001761,,2026-01-19T19:26:44.8093349+00:00
93,0,001761,0,001738,,2026-01-19T19:26:44.8123197+00:00
94,0,001738,0,001715,,2026-01-19T19:26:44.8170517+00:00
95,0,001715,0,001693,,2026-01-19T19:26:44.8238060+00:00
96,0,001693,0,001672,,2026-01-19T19:26:44.8258754+00:00
97,0,001672,0,001651,,2026-01-19T19:26:44.8280117+00:00
98,0,001651,0,001631,,2026-01-19T19:26:44.8312636+00:00
99,0,001631,0,001611,,2026-01-19T19:26:44.8380484+00:00
100,0,001611,0,001591,1,000000,2026-01-19T19:26:44.8453249+00:00
101,0,001591,0,001572,,2026-01-19T19:26:44.8480739+00:00
102,0,001572,0,001553,,2026-01-19T19:26:44.8504531+00:00
103,0,001553,0,001535,,2026-01-19T19:26:44.8524390+00:00
104,0,001535,0,001517,,2026-01-19T19:26:44.8544386+00:00
105,0,001517,0,001499,,2026-01-19T19:26:44.8562176+00:00
106,0,001499,0,001482,,2026-01-19T19:26:44.8583566+00:00
107,0,001482,0,001466,,2026-01-19T19:26:44.8615053+00:00
108,0,001466,0,001449,,2026-01-19T19:26:44.8636688+00:00
109,0,001449,0,001434,,2026-01-19T19:26:44.8656925+00:00
110,0,001434,0,001419,1,000000,2026-01-19T19:26:44.8681194+00:00
111,0,001419,0,001403,,2026-01-19T19:26:44.8702346+00:00
112,0,001403,0,001389,,2026-01-19T19:26:44.8724560+00:00
113,0,001389,0,001374,,2026-01-19T19:26:44.8747175+00:00
114,0,001374,0,001359,,2026-01-19T19:26:44.8770776+00:00
115,0,001359,0,001345,,2026-01-19T19:26:44.8805279+00:00
116,0,001345,0,001331,,2026-01-19T19:26:44.8836091+00:00
117,0,001331,0,001318,,2026-01-19T19:26:44.8920825+00:00
118,0,001318,0,001304,,2026-01-19T19:26:44.8948372+00:00
119,0,001304,0,001291,,2026-01-19T19:26:44.8970097+00:00
120,0,001291,0,001278,1,000000,2026-01-19T19:26:44.8988917+00:00
121,0,001278,0,001265,,2026-01-19T19:26:44.9010179+00:00
122,0,001265,0,001253,,2026-01-19T19:26:44.9035308+00:00
123,0,001253,0,001245,,2026-01-19T19:26:44.9075361+00:00
124,0,001245,0,001229,,2026-01-19T19:26:44.9102382+00:00
125,0,001229,0,001218,,2026-01-19T19:26:44.9128708+00:00
126,0,001218,0,001206,,2026-01-19T19:26:44.9152080+00:00
127,0,001206,0,001195,,2026-01-19T19:26:44.9175030+00:00
128,0,001195,0,001185,,2026-01-19T19:26:44.9198159+00:00
129,0,001185,0,001174,,2026-01-19T19:26:44.9224351+00:00
130,0,001174,0,001163,1,000000,2026-01-19T19:26:44.9250597+00:00
131,0,001163,0,001153,,2026-01-19T19:26:44.9287602+00:00
132,0,001153,0,001142,,2026-01-19T19:26:44.9309788+00:00
133,0,001142,0,001132,,2026-01-19T19:26:44.9329416+00:00
134,0,001132,0,001122,,2026-01-19T19:26:44.9352341+00:00
135,0,001122,0,001112,,2026-01-19T19:26:44.9378406+00:00
136,0,001112,0,001102,,2026-01-19T19:26:44.9408332+00:00
137,0,001102,0,001092,,2026-01-19T19:26:44.9434423+00:00
138,0,001092,0,001082,,2026-01-19T19:26:44.9470507+00:00
139,0,001082,0,001073,,2026-01-19T19:26:44.9493317+00:00
140,0,001073,0,001063,1,000000,2026-01-19T19:26:44.9516993+00:00
141,0,001063,0,001054,,2026-01-19T19:26:44.9540316+00:00
142,0,001054,0,001045,,2026-01-19T19:26:44.9563070+00:00
143,0,001045,0,001036,,2026-01-19T19:26:44.9584945+00:00
144,0,001036,0,001027,,2026-01-19T19:26:44.9612098+00:00
145,0,001027,0,001018,,2026-01-19T19:26:44.9634572+00:00
146,0,001018,0,001010,,2026-01-19T19:26:44.9658642+00:00
147,0,001010,0,001002,,2026-01-19T19:26:44.9682612+00:00
148,0,001002,0,000993,,2026-01-19T19:26:44.9708688+00:00
149,0,000993,0,000985,,2026-01-19T19:26:44.9738174+00:00
150,0,000985,0,000977,1,000000,2026-01-19T19:26:44.9775547+00:00
151,0,000977,0,000969,,2026-01-19T19:26:44.9808745+00:00
152,0,000969,0,000961,,2026-01-19T19:26:44.9831306+00:00
153,0,000961,0,000955,,2026-01-19T19:26:44.9853574+00:00
154,0,000955,0,000946,,2026-01-19T19:26:44.9875230+00:00
155,0,000946,0,000939,,2026-01-19T19:26:44.9896740+00:00
156,0,000939,0,000932,,2026-01-19T19:26:44.9917543+00:00
157,0,000932,0,000925,,2026-01-19T19:26:44.9945299+00:00
158,0,000925,0,000918,,2026-01-19T19:26:44.9965455+00:00
159,0,000918,0,000912,,2026-01-19T19:26:44.9986948+00:00
160,0,000912,0,000905,1,000000,2026-01-19T19:26:45.0007818+00:00
161,0,000905,0,000898,,2026-01-19T19:26:45.0029584+00:00
162,0,000898,0,000891,,2026-01-19T19:26:45.0051543+00:00
163,0,000891,0,000884,,2026-01-19T19:26:45.0075305+00:00
164,0,000884,0,000878,,2026-01-19T19:26:45.0101219+00:00
165,0,000878,0,000871,,2026-01-19T19:26:45.0124705+00:00
166,0,000871,0,000864,,2026-01-19T19:26:45.0154189+00:00
167,0,000864,0,000858,,2026-01-19T19:26:45.0176356+00:00
168,0,000858,0,000851,,2026-01-19T19:26:45.0198203+00:00
169,0,000851,0,000845,,2026-01-19T19:26:45.0220599+00:00
170,0,000845,0,000839,1,000000,2026-01-19T19:26:45.0249729+00:00
171,0,000839,0,000832,,2026-01-19T19:26:45.0273326+00:00
172,0,000832,0,000826,,2026-01-19T19:26:45.0301016+00:00
173,0,000826,0,000820,,2026-01-19T19:26:45.0323571+00:00
174,0,000820,0,000814,,2026-01-19T19:26:45.0346949+00:00
175,0,000814,0,000808,,2026-01-19T19:26:45.0369711+00:00
176,0,000808,0,000803,,2026-01-19T19:26:45.0402799+00:00
177,0,000803,0,000796,,2026-01-19T19:26:45.0426332+00:00
178,0,000796,0,000791,,2026-01-19T19:26:45.0448964+00:00
179,0,000791,0,000785,,2026-01-19T19:26:45.0472305+00:00
180,0,000785,0,000780,1,000000,2026-01-19T19:26:45.0496523+00:00
181,0,000780,0,000775,,2026-01-19T19:26:45.0521938+00:00
182,0,000775,0,000770,,2026-01-19T19:26:45.0557032+00:00
183,0,000770,0,000765,,2026-01-19T19:26:45.0585623+00:00
184,0,000765,0,000760,,2026-01-19T19:26:45.0613299+00:00
185,0,000760,0,000755,,2026-01-19T19:26:45.0639932+00:00
186,0,000755,0,000750,,2026-01-19T19:26:45.0670603+00:00
187,0,000750,0,000745,,2026-01-19T19:26:45.0706363+00:00
188,0,000745,0,000740,,2026-01-19T19:26:45.0733474+00:00
189,0,000740,0,000735,,2026-01-19T19:26:45.0759601+00:00
190,0,000735,0,000730,1,000000,2026-01-19T19:26:45.0786460+00:00
191,0,000730,0,000725,,2026-01-19T19:26:45.0812982+00:00
192,0,000725,0,000720,,2026-01-19T19:26:45.0838809+00:00
193,0,000720,0,000716,,2026-01-19T19:26:45.0873130+00:00
194,0,000716,0,000711,,2026-01-19T19:26:45.0899888+00:00
195,0,000711,0,000706,,2026-01-19T19:26:45.0926554+00:00
196,0,000706,0,000701,,2026-01-19T19:26:45.0951447+00:00
197,0,000701,0,000697,,2026-01-19T19:26:45.0975295+00:00
198,0,000697,0,000692,,2026-01-19T19:26:45.0998912+00:00
199,0,000692,0,000687,,2026-01-19T19:26:45.1027162+00:00
200,0,000687,0,000683,1,000000,2026-01-19T19:26:45.1050018+00:00
201,0,000683,0,000678,,2026-01-19T19:26:45.1072431+00:00
202,0,000678,0,000674,,2026-01-19T19:26:45.1095168+00:00
203,0,000674,0,000669,,2026-01-19T19:26:45.1117830+00:00
204,0,000669,0,000665,,2026-01-19T19:26:45.1149242+00:00
205,0,000665,0,000663,,2026-01-19T19:26:45.1173061+00:00
206,0,000663,0,000657,,2026-01-19T19:26:45.1197167+00:00
207,0,000657,0,000653,,2026-01-19T19:26:45.1220396+00:00
208,0,000653,0,000649,,2026-01-19T19:26:45.1244822+00:00
209,0,000649,0,000645,,2026-01-19T19:26:45.1272240+00:00
210,0,000645,0,000641,1,000000,2026-01-19T19:26:45.1296703+00:00
211,0,000641,0,000637,,2026-01-19T19:26:45.1319440+00:00
212,0,000637,0,000633,,2026-01-19T19:26:45.1341523+00:00
213,0,000633,0,000629,,2026-01-19T19:26:45.1362529+00:00
214,0,000629,0,000625,,2026-01-19T19:26:45.1390890+00:00
215,0,000625,0,000622,,2026-01-19T19:26:45.1413499+00:00
216,0,000622,0,000618,,2026-01-19T19:26:45.1436668+00:00
217,0,000618,0,000614,,2026-01-19T19:26:45.1459364+00:00
218,0,000614,0,000611,,2026-01-19T19:26:45.1480030+00:00
219,0,000611,0,000607,,2026-01-19T19:26:45.1508840+00:00
220,0,000607,0,000604,1,000000,2026-01-19T19:26:45.1529531+00:00
221,0,000604,0,000600,,2026-01-19T19:26:45.1551154+00:00
222,0,000600,0,000597,,2026-01-19T19:26:45.1572921+00:00
223,0,000597,0,000593,,2026-01-19T19:26:45.1594534+00:00
224,0,000593,0,000589,,2026-01-19T19:26:45.1621050+00:00
225,0,000589,0,000586,,2026-01-19T19:26:45.1640641+00:00
226,0,000586,0,000582,,2026-01-19T19:26:45.1660059+00:00
227,0,000582,0,000579,,2026-01-19T19:26:45.1681139+00:00
228,0,000579,0,000576,,2026-01-19T19:26:45.1703322+00:00
229,0,000576,0,000572,,2026-01-19T19:26:45.1730521+00:00
230,0,000572,0,000569,1,000000,2026-01-19T19:26:45.1752698+00:00
231,0,000569,0,000566,,2026-01-19T19:26:45.1775159+00:00
232,0,000566,0,000562,,2026-01-19T19:26:45.1797113+00:00
233,0,000562,0,000560,,2026-01-19T19:26:45.1819299+00:00
234,0,000560,0,000556,,2026-01-19T19:26:45.1847668+00:00
235,0,000556,0,000554,,2026-01-19T19:26:45.1869981+00:00
236,0,000554,0,000551,,2026-01-19T19:26:45.1892268+00:00
237,0,000551,0,000548,,2026-01-19T19:26:45.1915672+00:00
238,0,000548,0,000545,,2026-01-19T19:26:45.1936688+00:00
239,0,000545,0,000542,,2026-01-19T19:26:45.1962319+00:00
240,0,000542,0,000539,1,000000,2026-01-19T19:26:45.1984414+00:00
241,0,000539,0,000536,,2026-01-19T19:26:45.2008805+00:00
242,0,000536,0,000533,,2026-01-19T19:26:45.2033957+00:00
243,0,000533,0,000530,,2026-01-19T19:26:45.2059614+00:00
244,0,000530,0,000527,,2026-01-19T19:26:45.2090477+00:00
245,0,000527,0,000524,,2026-01-19T19:26:45.2116223+00:00
246,0,000524,0,000522,,2026-01-19T19:26:45.2142942+00:00
247,0,000522,0,000519,,2026-01-19T19:26:45.2172342+00:00
248,0,000519,0,000516,,2026-01-19T19:26:45.2206606+00:00
249,0,000516,0,000513,,2026-01-19T19:26:45.2230865+00:00
250,0,000513,0,000510,1,000000,2026-01-19T19:26:45.2256293+00:00
251,0,000510,0,000507,,2026-01-19T19:26:45.2280290+00:00
252,0,000507,0,000504,,2026-01-19T19:26:45.2305580+00:00
253,0,000504,0,000502,,2026-01-19T19:26:45.2336567+00:00
254,0,000502,0,000499,,2026-01-19T19:26:45.2362196+00:00
255,0,000499,0,000496,,2026-01-19T19:26:45.2388963+00:00
256,0,000496,0,000493,,2026-01-19T19:26:45.2416317+00:00
257,0,000493,0,000492,,2026-01-19T19:26:45.2442336+00:00
258,0,000492,0,000488,,2026-01-19T19:26:45.2472410+00:00
259,0,000488,0,000486,,2026-01-19T19:26:45.2497348+00:00
260,0,000486,0,000483,1,000000,2026-01-19T19:26:45.2521870+00:00
261,0,000483,0,000481,,2026-01-19T19:26:45.2546558+00:00
262,0,000481,0,000478,,2026-01-19T19:26:45.2577545+00:00
263,0,000478,0,000476,,2026-01-19T19:26:45.2601947+00:00
264,0,000476,0,000474,,2026-01-19T19:26:45.2627380+00:00
265,0,000474,0,000471,,2026-01-19T19:26:45.2655695+00:00
266,0,000471,0,000469,,2026-01-19T19:26:45.2691848+00:00
267,0,000469,0,000466,,2026-01-19T19:26:45.2715320+00:00
268,0,000466,0,000464,,2026-01-19T19:26:45.2741588+00:00
269,0,000464,0,000462,,2026-01-19T19:26:45.2778733+00:00
270,0,000462,0,000459,1,000000,2026-01-19T19:26:45.2812894+00:00
271,0,000459,0,000457,,2026-01-19T19:26:45.2850386+00:00
272,0,000457,0,000455,,2026-01-19T19:26:45.2876304+00:00
273,0,000455,0,000452,,2026-01-19T19:26:45.2902143+00:00
274,0,000452,0,000450,,2026-01-19T19:26:45.2927761+00:00
275,0,000450,0,000448,,2026-01-19T19:26:45.2958523+00:00
276,0,000448,0,000446,,2026-01-19T19:26:45.2984650+00:00
277,0,000446,0,000443,,2026-01-19T19:26:45.3009789+00:00
278,0,000443,0,000441,,2026-01-19T19:26:45.3035033+00:00
279,0,000441,0,000439,,2026-01-19T19:26:45.3065741+00:00
280,0,000439,0,000437,1,000000,2026-01-19T19:26:45.3091207+00:00
281,0,000437,0,000435,,2026-01-19T19:26:45.3116607+00:00
282,0,000435,0,000433,,2026-01-19T19:26:45.3142663+00:00
283,0,000433,0,000431,,2026-01-19T19:26:45.3175519+00:00
284,0,000431,0,000429,,2026-01-19T19:26:45.3200745+00:00
285,0,000429,0,000427,,2026-01-19T19:26:45.3226768+00:00
286,0,000427,0,000425,,2026-01-19T19:26:45.3252018+00:00
287,0,000425,0,000423,,2026-01-19T19:26:45.3284977+00:00
288,0,000423,0,000421,,2026-01-19T19:26:45.3308428+00:00
289,0,000421,0,000419,,2026-01-19T19:26:45.3334765+00:00
290,0,000419,0,000417,1,000000,2026-01-19T19:26:45.3360684+00:00
291,0,000417,0,000415,,2026-01-19T19:26:45.3393384+00:00
292,0,000415,0,000413,,2026-01-19T19:26:45.3417310+00:00
293,0,000413,0,000411,,2026-01-19T19:26:45.3442962+00:00
294,0,000411,0,000409,,2026-01-19T19:26:45.3469377+00:00
295,0,000409,0,000407,,2026-01-19T19:26:45.3502395+00:00
296,0,000407,0,000405,,2026-01-19T19:26:45.3527390+00:00
297,0,000405,0,000403,,2026-01-19T19:26:45.3555522+00:00
298,0,000403,0,000401,,2026-01-19T19:26:45.3583494+00:00
299,0,000401,0,000399,,2026-01-19T19:26:45.3619947+00:00
300,0,000399,0,000397,1,000000,2026-01-19T19:26:45.3646582+00:00
301,0,000397,0,000395,,2026-01-19T19:26:45.3674509+00:00
302,0,000395,0,000394,,2026-01-19T19:26:45.3702475+00:00
303,0,000394,0,000392,,2026-01-19T19:26:45.3736278+00:00
304,0,000392,0,000390,,2026-01-19T19:26:45.3760282+00:00
305,0,000390,0,000389,,2026-01-19T19:26:45.3786955+00:00
306,0,000389,0,000386,,2026-01-19T19:26:45.3815758+00:00
307,0,000386,0,000385,,2026-01-19T19:26:45.3851678+00:00
308,0,000385,0,000383,,2026-01-19T19:26:45.3879607+00:00
309,0,000383,0,000382,,2026-01-19T19:26:45.3908307+00:00
310,0,000382,0,000380,1,000000,2026-01-19T19:26:45.3935268+00:00
311,0,000380,0,000378,,2026-01-19T19:26:45.3962805+00:00
312,0,000378,0,000377,,2026-01-19T19:26:45.3995329+00:00
313,0,000377,0,000375,,2026-01-19T19:26:45.4021845+00:00
314,0,000375,0,000373,,2026-01-19T19:26:45.4052912+00:00
315,0,000373,0,000371,,2026-01-19T19:26:45.4086493+00:00
316,0,000371,0,000370,,2026-01-19T19:26:45.4114320+00:00
317,0,000370,0,000368,,2026-01-19T19:26:45.4141484+00:00
318,0,000368,0,000366,,2026-01-19T19:26:45.4172495+00:00
319,0,000366,0,000365,,2026-01-19T19:26:45.4199178+00:00
320,0,000365,0,000363,1,000000,2026-01-19T19:26:45.4226067+00:00
321,0,000363,0,000362,,2026-01-19T19:26:45.4259691+00:00
322,0,000362,0,000360,,2026-01-19T19:26:45.4283550+00:00
323,0,000360,0,000358,,2026-01-19T19:26:45.4310839+00:00
324,0,000358,0,000357,,2026-01-19T19:26:45.4337605+00:00
325,0,000357,0,000355,,2026-01-19T19:26:45.4374442+00:00
326,0,000355,0,000354,,2026-01-19T19:26:45.4401183+00:00
327,0,000354,0,000352,,2026-01-19T19:26:45.4430288+00:00
328,0,000352,0,000351,,2026-01-19T19:26:45.4457610+00:00
329,0,000351,0,000350,,2026-01-19T19:26:45.4484879+00:00
330,0,000350,0,000348,1,000000,2026-01-19T19:26:45.4513667+00:00
331,0,000348,0,000346,,2026-01-19T19:26:45.4541114+00:00
332,0,000346,0,000345,,2026-01-19T19:26:45.4568239+00:00
333,0,000345,0,000344,,2026-01-19T19:26:45.4601458+00:00
334,0,000344,0,000342,,2026-01-19T19:26:45.4635407+00:00
335,0,000342,0,000341,,2026-01-19T19:26:45.4663250+00:00
336,0,000341,0,000339,,2026-01-19T19:26:45.4699161+00:00
337,0,000339,0,000338,,2026-01-19T19:26:45.4726684+00:00
338,0,000338,0,000336,,2026-01-19T19:26:45.4756184+00:00
339,0,000336,0,000335,,2026-01-19T19:26:45.4784068+00:00
340,0,000335,0,000334,1,000000,2026-01-19T19:26:45.4814307+00:00
341,0,000334,0,000332,,2026-01-19T19:26:45.4844739+00:00
342,0,000332,0,000331,,2026-01-19T19:26:45.4881433+00:00
343,0,000331,0,000329,,2026-01-19T19:26:45.4909550+00:00
344,0,000329,0,000328,,2026-01-19T19:26:45.4937694+00:00
345,0,000328,0,000327,,2026-01-19T19:26:45.4973273+00:00
346,0,000327,0,000325,,2026-01-19T19:26:45.5012149+00:00
347,0,000325,0,000324,,2026-01-19T19:26:45.5039272+00:00
348,0,000324,0,000323,,2026-01-19T19:26:45.5069725+00:00
349,0,000323,0,000321,,2026-01-19T19:26:45.5100158+00:00
350,0,000321,0,000320,1,000000,2026-01-19T19:26:45.5132164+00:00
351,0,000320,0,000319,,2026-01-19T19:26:45.5171814+00:00
352,0,000319,0,000317,,2026-01-19T19:26:45.5208359+00:00
353,0,000317,0,000316,,2026-01-19T19:26:45.5249148+00:00
354,0,000316,0,000315,,2026-01-19T19:26:45.5292179+00:00
355,0,000315,0,000314,,2026-01-19T19:26:45.5328263+00:00
356,0,000314,0,000312,,2026-01-19T19:26:45.5357174+00:00
357,0,000312,0,000311,,2026-01-19T19:26:45.5396025+00:00
358,0,000311,0,000310,,2026-01-19T19:26:45.5425015+00:00
359,0,000310,0,000309,,2026-01-19T19:26:45.5457193+00:00
360,0,000309,0,000308,1,000000,2026-01-19T19:26:45.5489303+00:00
361,0,000308,0,000306,,2026-01-19T19:26:45.5524540+00:00
362,0,000306,0,000305,,2026-01-19T19:26:45.5555438+00:00
363,0,000305,0,000304,,2026-01-19T19:26:45.5594531+00:00
364,0,000304,0,000303,,2026-01-19T19:26:45.5627773+00:00
365,0,000303,0,000301,,2026-01-19T19:26:45.5663556+00:00
366,0,000301,0,000300,,2026-01-19T19:26:45.5695487+00:00
367,0,000300,0,000299,,2026-01-19T19:26:45.5724439+00:00
368,0,000299,0,000298,,2026-01-19T19:26:45.5767008+00:00
369,0,000298,0,000297,,2026-01-19T19:26:45.5794668+00:00
370,0,000297,0,000296,1,000000,2026-01-19T19:26:45.5824102+00:00
371,0,000296,0,000294,,2026-01-19T19:26:45.5882119+00:00
372,0,000294,0,000293,,2026-01-19T19:26:45.5914535+00:00
373,0,000293,0,000292,,2026-01-19T19:26:45.5943090+00:00
374,0,000292,0,000291,,2026-01-19T19:26:45.5972657+00:00
375,0,000291,0,000290,,2026-01-19T19:26:45.6002563+00:00
376,0,000290,0,000289,,2026-01-19T19:26:45.6032746+00:00
377,0,000289,0,000288,,2026-01-19T19:26:45.6073598+00:00
378,0,000288,0,000287,,2026-01-19T19:26:45.6104285+00:00
379,0,000287,0,000286,,2026-01-19T19:26:45.6135152+00:00
380,0,000286,0,000285,1,000000,2026-01-19T19:26:45.6166474+00:00
381,0,000285,0,000284,,2026-01-19T19:26:45.6196995+00:00
382,0,000284,0,000283,,2026-01-19T19:26:45.6227395+00:00
383,0,000283,0,000282,,2026-01-19T19:26:45.6262286+00:00
384,0,000282,0,000281,,2026-01-19T19:26:45.6293734+00:00
385,0,000281,0,000280,,2026-01-19T19:26:45.6324453+00:00
386,0,000280,0,000278,,2026-01-19T19:26:45.6355041+00:00
387,0,000278,0,000277,,2026-01-19T19:26:45.6385923+00:00
388,0,000277,0,000276,,2026-01-19T19:26:45.6442683+00:00
389,0,000276,0,000275,,2026-01-19T19:26:45.6473387+00:00
390,0,000275,0,000274,1,000000,2026-01-19T19:26:45.6506979+00:00
391,0,000274,0,000273,,2026-01-19T19:26:45.6535161+00:00
392,0,000273,0,000272,,2026-01-19T19:26:45.6567000+00:00
393,0,000272,0,000271,,2026-01-19T19:26:45.6599351+00:00
394,0,000271,0,000270,,2026-01-19T19:26:45.6633042+00:00
395,0,000270,0,000269,,2026-01-19T19:26:45.6675759+00:00
396,0,000269,0,000268,,2026-01-19T19:26:45.6708599+00:00
397,0,000268,0,000267,,2026-01-19T19:26:45.6739910+00:00
398,0,000267,0,000266,,2026-01-19T19:26:45.6770977+00:00
399,0,000266,0,000265,,2026-01-19T19:26:45.6803040+00:00
400,0,000265,0,000264,1,000000,2026-01-19T19:26:45.6842448+00:00
401,0,000264,0,000263,,2026-01-19T19:26:45.6876156+00:00
402,0,000263,0,000262,,2026-01-19T19:26:45.6909235+00:00
403,0,000262,0,000261,,2026-01-19T19:26:45.6942898+00:00
404,0,000261,0,000260,,2026-01-19T19:26:45.7004602+00:00
405,0,000260,0,000259,,2026-01-19T19:26:45.7035358+00:00
406,0,000259,0,000258,,2026-01-19T19:26:45.7065784+00:00
407,0,000258,0,000258,,2026-01-19T19:26:45.7096165+00:00
408,0,000258,0,000257,,2026-01-19T19:26:45.7127673+00:00
409,0,000257,0,000256,,2026-01-19T19:26:45.7180350+00:00
410,0,000256,0,000255,1,000000,2026-01-19T19:26:45.7234359+00:00
411,0,000255,0,000254,,2026-01-19T19:26:45.7267752+00:00
412,0,000254,0,000253,,2026-01-19T19:26:45.7298884+00:00
413,0,000253,0,000252,,2026-01-19T19:26:45.7339841+00:00
414,0,000252,0,000251,,2026-01-19T19:26:45.7379555+00:00
415,0,000251,0,000250,,2026-01-19T19:26:45.7410227+00:00
416,0,000250,0,000249,,2026-01-19T19:26:45.7440457+00:00
417,0,000249,0,000248,,2026-01-19T19:26:45.7470004+00:00
418,0,000248,0,000248,,2026-01-19T19:26:45.7498518+00:00
419,0,000248,0,000247,,2026-01-19T19:26:45.7537190+00:00
420,0,000247,0,000246,1,000000,2026-01-19T19:26:45.7590167+00:00
421,0,000246,0,000245,,2026-01-19T19:26:45.7623052+00:00
422,0,000245,0,000244,,2026-01-19T19:26:45.7656448+00:00
423,0,000244,0,000243,,2026-01-19T19:26:45.7688374+00:00
424,0,000243,0,000243,,2026-01-19T19:26:45.7724742+00:00
425,0,000243,0,000242,,2026-01-19T19:26:45.7777696+00:00
426,0,000242,0,000241,,2026-01-19T19:26:45.7850497+00:00
427,0,000241,0,000240,,2026-01-19T19:26:45.7894139+00:00
428,0,000240,0,000239,,2026-01-19T19:26:45.7933434+00:00
429,0,000239,0,000239,,2026-01-19T19:26:45.7972537+00:00
430,0,000239,0,000238,1,000000,2026-01-19T19:26:45.8015091+00:00
431,0,000238,0,000237,,2026-01-19T19:26:45.8063089+00:00
432,0,000237,0,000236,,2026-01-19T19:26:45.8106645+00:00
433,0,000236,0,000235,,2026-01-19T19:26:45.8149718+00:00
434,0,000235,0,000235,,2026-01-19T19:26:45.8229230+00:00
435,0,000235,0,000234,,2026-01-19T19:26:45.8328670+00:00
436,0,000234,0,000233,,2026-01-19T19:26:45.8370599+00:00
437,0,000233,0,000232,,2026-01-19T19:26:45.8417661+00:00
438,0,000232,0,000231,,2026-01-19T19:26:45.8458998+00:00
439,0,000231,0,000231,,2026-01-19T19:26:45.8501947+00:00
440,0,000231,0,000230,1,000000,2026-01-19T19:26:45.8538415+00:00
441,0,000230,0,000229,,2026-01-19T19:26:45.8575290+00:00
442,0,000229,0,000228,,2026-01-19T19:26:45.8626219+00:00
443,0,000228,0,000228,,2026-01-19T19:26:45.8673651+00:00
444,0,000228,0,000227,,2026-01-19T19:26:45.8731987+00:00
445,0,000227,0,000226,,2026-01-19T19:26:45.8787544+00:00
446,0,000226,0,000225,,2026-01-19T19:26:45.8822571+00:00
447,0,000225,0,000225,,2026-01-19T19:26:45.8861572+00:00
448,0,000225,0,000224,,2026-01-19T19:26:45.8896918+00:00
