epoch,train_loss,val_loss,accuracy,elapsed_ms
706,0.03969074963904407,NaN,0.9090909090909091,64
707,0.03954192486204995,NaN,0.9090909090909091,64
708,0.03945902799255843,NaN,0.9090909090909091,64
709,0.039379949796032196,NaN,0.9090909090909091,64
710,0.03958322004685155,NaN,0.9090909090909091,64
711,0.03927173307931283,NaN,0.9090909090909091,64
712,0.03923792197726725,NaN,0.9090909090909091,65
713,0.039991300584241544,NaN,0.9090909090909091,65
714,0.03955727835490643,NaN,0.9090909090909091,65
715,0.03946458790958462,NaN,0.9090909090909091,65
716,0.039801352268445236,NaN,0.9090909090909091,65
717,0.03988537408538652,NaN,0.9090909090909091,65
718,0.03998937493638008,NaN,0.9090909090909091,65
719,0.04011658483399511,NaN,0.9090909090909091,65
720,0.04018825176949337,NaN,0.9090909090909091,65
721,0.0400337045864577,NaN,1,65
722,0.04008151087189186,NaN,1,65
723,0.03987742955987617,NaN,1,65
724,0.03997092289749729,NaN,1,65
725,0.03978873801305445,NaN,1,65
726,0.04000735055499603,NaN,1,66
727,0.03964645696613727,NaN,1,66
728,0.03928678275742273,NaN,1,66
729,0.03940925377920029,NaN,1,66
730,0.0387673010046676,NaN,1,66
731,0.03888640347968582,NaN,1,66
732,0.038650831410099895,NaN,1,66
733,0.03906067805627703,NaN,1,66
734,0.03877425888318206,NaN,1,66
735,0.03896040615738035,NaN,1,66
736,0.038669665454524264,NaN,1,66
737,0.03856511022948898,NaN,1,66
738,0.03861567637946253,NaN,1,66
739,0.03864749800626428,NaN,1,66
740,0.038614080190698785,NaN,1,66
741,0.038513789117987834,NaN,1,66
742,0.03837703671797458,NaN,1,67
743,0.038199340448982814,NaN,1,67
744,0.03811839651146957,NaN,1,67
745,0.03799986707593488,NaN,1,67
746,0.038187522312260136,NaN,1,67
747,0.038077226357695775,NaN,1,67
748,0.03777394101025851,NaN,1,67
749,0.037691314880779175,NaN,1,67
750,0.03788799810525858,NaN,1,67
751,0.03756903836602821,NaN,1,67
752,0.03748311600111265,NaN,1,68
753,0.03744969444913813,NaN,1,68
754,0.03740165848921818,NaN,1,68
755,0.037780329599400454,NaN,1,68
756,0.0373840041270235,NaN,1,68
757,0.03734357568785465,NaN,1,68
758,0.03696298748344872,NaN,1,68
759,0.03769271692536495,NaN,1,69
760,0.03699587617415638,NaN,1,69
761,0.05515641379727764,NaN,1,69
762,0.036454350299335914,NaN,1,69
763,0.03678604318587174,NaN,1,69
764,0.0374814249865169,NaN,1,69
765,0.03693061970851347,NaN,1,69
766,0.037108748690422376,NaN,1,69
767,0.03681684507956607,NaN,1,69
768,0.036544523410542346,NaN,1,69
769,0.03678886491014023,NaN,1,69
770,0.0362989215627553,NaN,1,69
771,0.036218902456248814,NaN,1,69
772,0.036144453707789084,NaN,1,69
773,0.03623924926330436,NaN,1,69
774,0.03598946490225741,NaN,1,69
775,0.03595407419006947,NaN,1,70
776,0.03590873365363592,NaN,1,70
777,0.036011398530921765,NaN,1,70
778,0.03578697702747482,NaN,1,70
779,0.035638362294845884,NaN,1,70
780,0.03558000148522322,NaN,1,70
781,0.035479895430312096,NaN,1,70
782,0.03525084727489022,NaN,1,70
783,0.035440600780989547,NaN,1,70
784,0.03535911114338192,NaN,1,70
785,0.03534826029362933,NaN,1,70
786,0.035502095678612726,NaN,1,70
787,0.03607446701239056,NaN,1,70
788,0.03657211778454972,NaN,1,70
789,0.03682146496891149,NaN,1,70
790,0.03616715162370961,NaN,1,71
791,0.035302198124472654,NaN,0.9090909090909091,71
792,0.035195742230476494,NaN,0.9090909090909091,71
793,0.03416886377220135,NaN,0.9090909090909091,71
794,0.035724310062882354,NaN,0.9090909090909091,71
795,0.034678704977534426,NaN,0.9090909090909091,71
796,0.03511761858557954,NaN,0.9090909090909091,71
797,0.03600853412861988,NaN,0.9090909090909091,71
798,0.03555807339059461,NaN,0.9090909090909091,71
799,0.03540460479749754,NaN,0.9090909090909091,71
800,0.03522250366897051,NaN,0.9090909090909091,71
801,0.03501382015022008,NaN,0.9090909090909091,71
802,0.03481318784399452,NaN,1,71
803,0.03457743697423849,NaN,1,71
804,0.03447327423769367,NaN,1,71
805,0.034208239500124554,NaN,1,71
806,0.03386270039891986,NaN,1,72
807,0.034021750736509544,NaN,1,72
808,0.03403532269983205,NaN,1,72
809,0.03411603758695076,NaN,1,72
810,0.034211804978506975,NaN,1,72
811,0.03465191003023486,NaN,1,72
812,0.034311317116991695,NaN,1,72
813,0.034132195532346865,NaN,1,72
814,0.03397165618259507,NaN,1,72
815,0.033774242529594996,NaN,1,72
816,0.03368866823714138,NaN,1,72
817,0.033540117510046784,NaN,1,72
818,0.03347292449113538,NaN,1,72
819,0.03347805524063952,NaN,1,72
820,0.0335390192936105,NaN,1,72
821,0.03353587467726496,NaN,1,72
822,0.03375439673405151,NaN,1,72
823,0.03378976207644339,NaN,1,73
824,0.03340218422678268,NaN,1,73
825,0.03347639637743865,NaN,1,73
826,0.033279352324599824,NaN,1,73
827,0.03381827536193471,NaN,1,73
828,0.03341230926362344,NaN,1,73
829,0.03340987792495153,NaN,1,73
830,0.033014159276308346,NaN,1,73
831,0.03302031636134164,NaN,1,73
832,0.0334909750676289,NaN,1,73
833,0.032708261125247017,NaN,1,73
834,0.032786088577191036,NaN,1,73
835,0.03283212989996834,NaN,1,73
836,0.03288795971823517,NaN,1,74
837,0.03292332048944138,NaN,1,74
838,0.032925958435530416,NaN,1,74
839,0.03303439040765405,NaN,1,74
840,0.03311272546030402,NaN,1,74
841,0.03256426330086314,NaN,1,74
842,0.03240617550755882,NaN,1,74
843,0.03227293962608052,NaN,1,74
844,0.032480189667943325,NaN,1,74
845,0.03208134868356997,NaN,1,74
846,0.032129815999385414,NaN,1,74
847,0.0319629741751335,NaN,1,74
848,0.03194828796631847,NaN,1,74
849,0.032116307770836655,NaN,1,75
850,0.031870618981161086,NaN,1,75
851,0.03206273168237644,NaN,1,75
852,0.03176212913954086,NaN,1,75
853,0.03163155060293425,NaN,1,75
854,0.03189770869412398,NaN,1,75
855,0.031557357305386745,NaN,1,75
856,0.03144832284088128,NaN,1,75
857,0.03140776584219322,NaN,1,75
858,0.03171520255450263,NaN,1,75
859,0.031270671085726516,NaN,1,75
860,0.031195043405793613,NaN,1,75
861,0.031160450144634377,NaN,1,76
862,0.03122234342627391,NaN,1,76
863,0.031405362388577614,NaN,1,76
864,0.03112985851983136,NaN,1,76
865,0.030837037386658606,NaN,1,76
866,0.03090590457123036,NaN,1,76
867,0.031388213120447324,NaN,1,76
868,0.03098590259218814,NaN,1,76
869,0.03090461038215619,NaN,1,76
870,0.030924875128925822,NaN,1,76
871,0.030940030921616055,NaN,1,76
872,0.03118499134264899,NaN,1,76
873,0.030865471845325943,NaN,1,76
874,0.030998295517349794,NaN,1,77
875,0.03087956456698652,NaN,1,77
876,0.030921117581110314,NaN,1,77
877,0.031010127520908846,NaN,1,77
878,0.03090610683275331,NaN,1,77
879,0.031047047606531816,NaN,1,77
880,0.031182774289141145,NaN,1,77
881,0.031274121516087154,NaN,1,77
882,0.031756042002013436,NaN,1,77
883,0.03133832045450054,NaN,1,77
884,0.03073248575777858,NaN,1,77
885,0.030135342790405636,NaN,1,77
886,0.030416127812744533,NaN,1,77
887,0.029845537199340275,NaN,1,77
888,0.030471613305842946,NaN,1,77
889,0.030777529771837873,NaN,1,77
890,0.03095479086954993,NaN,1,77
891,0.03144878682308044,NaN,1,78
892,0.032280097782894646,NaN,1,78
893,0.03235182948642809,NaN,1,78
894,0.0322948104661079,NaN,1,78
895,0.03224927842860427,NaN,1,78
896,0.0318386859303374,NaN,1,78
897,0.03183049593334785,NaN,1,78
898,0.0315182972146987,NaN,1,78
899,0.03136484917501347,NaN,1,78
900,0.03126611185419343,NaN,1,78
901,0.03143628770540801,NaN,1,78
902,0.03060585683882859,NaN,1,78
903,0.030374172792135667,NaN,1,78
904,0.029771664082052344,NaN,1,78
905,0.0299439186400151,NaN,1,79
906,0.02958320648970492,NaN,1,79
907,0.0291882623350139,NaN,1,79
908,0.029125218446520943,NaN,1,79
909,0.029066933797163817,NaN,1,79
910,0.029107740394175206,NaN,1,79
911,0.029250035064987853,NaN,1,79
912,0.028923359607350933,NaN,1,79
913,0.0289991529848719,NaN,1,79
914,0.028773374041896702,NaN,1,79
915,0.028799614727017055,NaN,1,79
916,0.028853275035331527,NaN,1,79
917,0.02884855950985212,NaN,1,79
918,0.028875347940297877,NaN,1,79
919,0.02894697066128554,NaN,1,79
920,0.02900482397279752,NaN,1,79
921,0.02901994643331585,NaN,1,80
922,0.02907756834147157,NaN,1,80
923,0.02904539919925937,NaN,1,80
924,0.029088577341477975,NaN,1,80
925,0.029067633892490948,NaN,1,80
926,0.029063902778743708,NaN,1,80
927,0.02855493286759397,NaN,1,80
928,0.02848888351646212,NaN,1,80
929,0.027818808726122402,NaN,1,80
930,0.028704177836791193,NaN,1,80
931,0.02839305695828557,NaN,1,80
932,0.028025086352249155,NaN,1,80
933,0.027971799806678573,NaN,1,80
934,0.02792735876952609,NaN,1,80
935,0.027925886243089438,NaN,1,80
936,0.0278424005727721,NaN,1,81
937,0.027799252027362453,NaN,1,81
938,0.027776257918515682,NaN,1,81
939,0.027762939066224665,NaN,1,81
940,0.027778510351352984,NaN,1,81
941,0.027755661027239587,NaN,1,83
942,0.027879779333944577,NaN,1,83
943,0.027991548909782914,NaN,1,83
944,0.028064223566603808,NaN,1,83
945,0.028089644175681217,NaN,1,83
946,0.02805579146703071,NaN,1,83
947,0.027983435743803978,NaN,1,83
948,0.027828999192009287,NaN,1,83
949,0.02768082581948395,NaN,1,83
950,0.027540387333803075,NaN,1,83
951,0.02737640930127394,NaN,1,84
952,0.027732875448422213,NaN,1,84
953,0.027150241487947133,NaN,1,84
954,0.027076482290744826,NaN,1,84
955,0.02702700188949121,NaN,1,84
956,0.027179717667364014,NaN,1,84
957,0.026933574408895947,NaN,1,84
958,0.026882269995271647,NaN,1,84
959,0.026720014934157165,NaN,1,84
960,0.02731415713797569,NaN,1,84
961,0.027051496687849574,NaN,1,84
962,0.026560705743240185,NaN,1,84
963,0.026555115683151095,NaN,1,84
964,0.026881829716806905,NaN,1,84
965,0.0265785553908145,NaN,1,85
966,0.02631818475408835,NaN,1,85
967,0.02619365480156158,NaN,1,85
968,0.02595346441367913,NaN,1,85
969,0.026550287928475084,NaN,1,85
970,0.02629675896382659,NaN,1,85
971,0.025926512284940643,NaN,1,85
972,0.025858926728480627,NaN,1,85
973,0.025633459733980502,NaN,1,85
974,0.026284445747935755,NaN,1,85
975,0.02583613044329013,NaN,1,85
976,0.025859458502751856,NaN,1,85
977,0.025728303134531994,NaN,1,85
978,0.025808529666302173,NaN,1,85
979,0.025839455851647895,NaN,1,85
980,0.02606792652058747,NaN,1,85
981,0.026276541290075252,NaN,1,85
982,0.02569365749603959,NaN,1,86
983,0.025715394762120244,NaN,1,86
984,0.025501560463958496,NaN,1,86
985,0.025438269607136545,NaN,1,86
986,0.02529120250909149,NaN,1,86
987,0.02555044055186594,NaN,1,86
988,0.026154142867336246,NaN,1,86
989,0.02591531825486493,NaN,1,86
990,0.02582267055752905,NaN,1,86
991,0.025898176186956477,NaN,1,86
992,0.025941099633431643,NaN,1,86
993,0.026107351008205656,NaN,1,86
994,0.02627582632311298,NaN,1,86
995,0.02644629744146517,NaN,1,87
996,0.026545429917973505,NaN,1,87
997,0.026660799668069446,NaN,1,87
998,0.026753583776540767,NaN,1,87
999,0.026657171660148835,NaN,1,87
1000,0.026637540086552936,NaN,1,87
